fecha,region,canal,categoria,producto,vendedor,unidades,precio_unitario,descuento,total_venta,satisfaccion
2026-03-23,Valle del Cauca,E-commerce,Café,Café molido 500g,D. Mejía,16,34000.0,0.0,544000.0,4.4
2026-02-18,Bogotá,Marketplace,Café,Café en grano 1kg,C. Ramírez,12,38500.0,0.0,462000.0,
2025-09-21,Antioquia,E-commerce,Snacks,Chips de plátano,A. Rojas,14,9200.0,0.0,128800.0,4.6
2025-08-22,Eje Cafetero,E-commerce,Café,Café molido 500g,A. Rojas,13,32600.0,0.05,402610.0,3.3
2026-03-22,Bogotá,E-commerce,Café,Café en grano 1kg,L. Gómez,27,35100.0,0.0,947700.0,3.9
2026-04-20,Bogotá,Tienda física,Bebidas,Té frío 500ml,M. Torres,10,8500.0,0.0,85000.0,4.3
2026-03-31,Bogotá,Marketplace,Cuidado,Jabón artesanal,D. Mejía,16,25500.0,0.1,367200.0,4.1
2025-08-25,Valle del Cauca,Distribuidor,Cuidado,Jabón artesanal,D. Mejía,3,20500.0,0.1,55350.0,5.0
2026-01-18,Bogotá,Distribuidor,Cuidado,Shampoo sólido,J. Peña,21,24400.0,0.15,435540.0,3.3
2026-03-11,Bogotá,E-commerce,Café,Café en grano 1kg,M. Torres,20,39500.0,0.0,790000.0,3.1
2026-02-26,Bogotá,Tienda física,Cuidado,Shampoo sólido,A. Rojas,17,21600.0,0.15,312120.0,3.4
2026-07-20,Santander,Tienda física,Bebidas,Agua saborizada,M. Torres,10,6700.0,0.05,63650.0,4.9
2026-01-01,Valle del Cauca,E-commerce,Café,Café en grano 1kg,A. Rojas,10,28600.0,0.1,257400.0,4.8
2025-09-19,Santander,E-commerce,Cuidado,Shampoo sólido,A. Rojas,6,23400.0,0.05,133380.0,3.4
2025-12-09,Santander,Distribuidor,Café,Cápsulas x20,S. Vargas,17,42000.0,0.1,642600.0,4.1
2026-07-05,Santander,Distribuidor,Cuidado,Jabón artesanal,D. Mejía,5,20000.0,0.05,95000.0,3.5
2025-12-09,Antioquia,Marketplace,Bebidas,Té frío 500ml,C. Ramírez,16,10000.0,0.05,152000.0,4.8
2025-10-29,Santander,Distribuidor,Snacks,Barra de cereal,C. Ramírez,8,10300.0,0.0,82400.0,4.5
2025-10-27,Valle del Cauca,Marketplace,Café,Cápsulas x20,L. Gómez,14,29800.0,0.1,375480.0,4.6
2026-02-04,Antioquia,E-commerce,Café,Cápsulas x20,A. Rojas,4,28800.0,0.0,115200.0,4.1
2025-12-26,Eje Cafetero,Marketplace,Café,Cápsulas x20,S. Vargas,19,36600.0,0.15,591090.0,4.2
2026-08-02,Bogotá,Tienda física,Snacks,Barra de cereal,,6,10500.0,0.05,59850.0,3.1
2025-12-28,Atlántico,Marketplace,Café,Café en grano 1kg,J. Peña,18,36700.0,0.0,660600.0,3.6
2026-05-03,Valle del Cauca,Tienda física,Cuidado,Shampoo sólido,J. Peña,17,19500.0,0.05,314925.0,3.2
2026-01-09,Santander,Marketplace,Snacks,Barra de cereal,D. Mejía,1,9400.0,0.0,9400.0,4.8
2026-01-19,Antioquia,Marketplace,Snacks,Barra de cereal,A. Rojas,27,8200.0,0.0,221400.0,4.8
2026-01-07,Santander,Marketplace,Bebidas,Agua saborizada,S. Vargas,2,6700.0,0.1,12060.0,4.3
2026-02-22,Bogotá,Distribuidor,Cuidado,Crema corporal,C. Ramírez,13,21800.0,0.0,283400.0,3.7
2026-04-20,Santander,E-commerce,Cuidado,Shampoo sólido,L. Gómez,14,23400.0,0.05,311220.0,3.7
2026-06-22,Santander,Tienda física,Bebidas,Agua saborizada,A. Rojas,16,7400.0,0.0,118400.0,3.2
2026-07-08,Valle del Cauca,Marketplace,Bebidas,Agua saborizada,J. Peña,19,6900.0,0.1,117990.0,4.6
2025-11-21,Antioquia,Tienda física,Snacks,Barra de cereal,S. Vargas,7,12000.0,0.15,71400.0,4.4
2026-07-27,Bogotá,Distribuidor,Cuidado,Jabón artesanal,C. Ramírez,7,25600.0,0.1,161280.0,4.8
2026-02-26,Bogotá,Tienda física,Café,Cápsulas x20,D. Mejía,16,36300.0,0.0,580800.0,4.2
2026-05-06,Antioquia,Marketplace,Snacks,Chips de plátano,M. Torres,21,9500.0,0.0,199500.0,3.9
2026-04-24,Bogotá,Tienda física,Café,Café molido 500g,L. Gómez,18,38700.0,0.1,626940.0,4.6
2025-09-07,Santander,Distribuidor,Café,Cápsulas x20,J. Peña,21,26200.0,0.0,550200.0,3.4
2025-08-23,Bogotá,Tienda física,Bebidas,Agua saborizada,M. Torres,9,8100.0,0.0,72900.0,4.8
2026-06-01,Bogotá,E-commerce,Café,Café en grano 1kg,M. Torres,20,37000.0,0.0,740000.0,
2025-11-03,Atlántico,Distribuidor,Bebidas,Té frío 500ml,M. Torres,9,9800.0,0.0,88200.0,4.3
2026-07-18,Valle del Cauca,Marketplace,Snacks,Barra de cereal,C. Ramírez,16,10100.0,0.05,153520.0,4.5
2025-12-09,Antioquia,Distribuidor,Café,Café molido 500g,A. Rojas,13,42400.0,0.05,523640.0,3.6
2026-01-25,Atlántico,Tienda física,Cuidado,Crema corporal,D. Mejía,14,21700.0,0.05,288610.0,
2026-05-17,Antioquia,Marketplace,Snacks,Barra de cereal,C. Ramírez,12,8200.0,0.15,83640.0,3.6
2025-10-25,Antioquia,Tienda física,Snacks,Chips de plátano,D. Mejía,19,8500.0,0.1,145350.0,4.5
2026-05-18,Antioquia,E-commerce,Cuidado,Crema corporal,A. Rojas,10,20900.0,0.15,177650.0,3.3
2026-04-07,Atlántico,E-commerce,Snacks,Mix de frutos secos,A. Rojas,17,11200.0,0.0,190400.0,4.8
2026-06-03,Antioquia,Marketplace,Bebidas,Agua saborizada,S. Vargas,10,7300.0,0.0,73000.0,3.9
2026-05-11,Atlántico,Tienda física,Bebidas,Agua saborizada,,10,6900.0,0.1,62100.0,3.5
2026-02-22,Antioquia,E-commerce,Café,Cápsulas x20,J. Peña,9,28600.0,0.1,231660.0,4.6
2026-01-06,Eje Cafetero,Distribuidor,Snacks,Mix de frutos secos,M. Torres,23,8300.0,0.0,190900.0,
2026-02-27,Atlántico,Marketplace,Bebidas,Jugo natural 1L,J. Peña,16,7200.0,0.0,115200.0,3.2
2026-02-10,Bogotá,Marketplace,Bebidas,Jugo natural 1L,J. Peña,1,7800.0,0.05,7410.0,4.8
2025-09-26,Bogotá,Distribuidor,Snacks,Barra de cereal,L. Gómez,23,12100.0,0.0,278300.0,2.9
2025-10-28,Valle del Cauca,E-commerce,Cuidado,Jabón artesanal,A. Rojas,8,20800.0,0.0,166400.0,3.5
2026-06-29,Antioquia,Marketplace,Snacks,Chips de plátano,A. Rojas,12,9100.0,0.15,92820.0,3.6
2025-08-07,Valle del Cauca,Tienda física,Café,Cápsulas x20,A. Rojas,8,31300.0,0.1,225360.0,4.3
2025-12-10,Valle del Cauca,E-commerce,Café,Café molido 500g,S. Vargas,15,46900.0,0.05,668325.0,4.4
2026-06-18,Santander,Tienda física,Snacks,Barra de cereal,L. Gómez,7,8900.0,0.05,59185.0,4.8
2026-07-27,Bogotá,E-commerce,Cuidado,Shampoo sólido,L. Gómez,6,29600.0,0.0,177600.0,4.5
2025-08-29,Santander,E-commerce,Bebidas,Té frío 500ml,M. Torres,17,8200.0,0.15,118490.0,4.0
2025-12-12,Valle del Cauca,Distribuidor,Café,Café molido 500g,S. Vargas,10,37000.0,0.0,370000.0,4.4
2026-07-16,Eje Cafetero,E-commerce,Cuidado,Jabón artesanal,L. Gómez,16,18800.0,0.15,255680.0,3.1
2026-07-01,Valle del Cauca,E-commerce,Bebidas,Agua saborizada,S. Vargas,16,7400.0,0.0,118400.0,4.6
2026-05-14,Eje Cafetero,E-commerce,Cuidado,Jabón artesanal,D. Mejía,11,21900.0,0.05,228855.0,4.5
2025-11-20,Valle del Cauca,Tienda física,Café,Cápsulas x20,J. Peña,10,34600.0,0.0,346000.0,3.2
2026-08-01,Bogotá,E-commerce,Bebidas,Jugo natural 1L,A. Rojas,17,8800.0,0.05,142120.0,3.6
2025-11-01,Bogotá,Marketplace,Café,Café molido 500g,J. Peña,25,43500.0,0.15,924375.0,5.0
2026-05-22,Eje Cafetero,Marketplace,Bebidas,Té frío 500ml,M. Torres,13,7400.0,0.05,91390.0,4.5
2026-01-18,Bogotá,Distribuidor,Café,Café en grano 1kg,S. Vargas,2,37200.0,0.0,74400.0,3.3
2025-10-16,Atlántico,E-commerce,Café,Café molido 500g,S. Vargas,2,30000.0,0.0,60000.0,4.0
2026-07-22,Eje Cafetero,Distribuidor,Snacks,Mix de frutos secos,J. Peña,13,8500.0,0.0,110500.0,3.3
2025-10-15,Antioquia,Tienda física,Bebidas,Jugo natural 1L,D. Mejía,7,5900.0,0.1,37170.0,4.2
2026-08-03,Antioquia,Marketplace,Cuidado,Jabón artesanal,A. Rojas,3,21800.0,0.1,58860.0,4.2
2025-10-18,Antioquia,Marketplace,Snacks,Mix de frutos secos,C. Ramírez,19,9500.0,0.05,171475.0,5.0
2026-03-20,Antioquia,Distribuidor,Cuidado,Jabón artesanal,L. Gómez,27,21200.0,0.1,515160.0,3.1
2025-09-12,Eje Cafetero,Marketplace,Café,Cápsulas x20,L. Gómez,14,31400.0,0.0,439600.0,2.8
2025-11-05,Valle del Cauca,Tienda física,Snacks,Barra de cereal,L. Gómez,5,12000.0,0.0,60000.0,3.0
2026-01-19,Santander,E-commerce,Cuidado,Crema corporal,A. Rojas,17,23900.0,0.1,365670.0,3.0
2025-09-06,Eje Cafetero,Distribuidor,Bebidas,Agua saborizada,S. Vargas,7,6400.0,0.15,38080.0,3.1
2026-01-29,Antioquia,Marketplace,Café,Café molido 500g,S. Vargas,11,30000.0,0.0,330000.0,4.1
2026-05-18,Santander,E-commerce,Cuidado,Crema corporal,M. Torres,7,19400.0,0.0,135800.0,4.0
2025-10-03,Eje Cafetero,Tienda física,Snacks,Barra de cereal,J. Peña,11,8500.0,0.15,79475.0,4.4
2025-12-01,Santander,Tienda física,Cuidado,Jabón artesanal,S. Vargas,12,26700.0,0.05,304380.0,3.0
2026-03-20,Santander,Tienda física,Snacks,Chips de plátano,A. Rojas,1,9500.0,0.15,8075.0,3.0
2026-07-24,Antioquia,E-commerce,Cuidado,Shampoo sólido,C. Ramírez,2,19500.0,0.1,35100.0,3.7
2025-08-31,Bogotá,E-commerce,Bebidas,Té frío 500ml,S. Vargas,9,9100.0,0.0,81900.0,
2025-09-20,Bogotá,Distribuidor,Snacks,Chips de plátano,S. Vargas,19,11100.0,0.15,179265.0,2.8
2025-12-15,Valle del Cauca,Distribuidor,Café,Café molido 500g,D. Mejía,24,40800.0,0.0,979200.0,4.1
2025-09-27,Valle del Cauca,Tienda física,Bebidas,Agua saborizada,M. Torres,29,6200.0,0.0,179800.0,4.3
2025-08-17,Bogotá,Marketplace,Cuidado,Jabón artesanal,M. Torres,17,22000.0,0.0,374000.0,3.1
2026-01-02,Santander,Distribuidor,Cuidado,Jabón artesanal,C. Ramírez,3,20900.0,0.05,59565.0,2.9
2025-10-23,Atlántico,Tienda física,Cuidado,Shampoo sólido,C. Ramírez,11,20900.0,0.0,229900.0,3.2
2026-07-03,Antioquia,Marketplace,Cuidado,Crema corporal,J. Peña,2,20000.0,0.0,40000.0,3.5
2025-11-25,Santander,Tienda física,Bebidas,Té frío 500ml,S. Vargas,22,8400.0,0.0,184800.0,3.8
2026-05-29,Valle del Cauca,Distribuidor,Cuidado,Crema corporal,,23,18700.0,0.0,430100.0,3.8
2026-06-14,Antioquia,E-commerce,Café,Cápsulas x20,C. Ramírez,14,29800.0,0.0,417200.0,3.9
2025-12-19,Santander,E-commerce,Bebidas,Agua saborizada,D. Mejía,15,10000.0,0.0,150000.0,3.2
2026-03-13,Valle del Cauca,E-commerce,Café,Café en grano 1kg,S. Vargas,13,34400.0,0.0,447200.0,3.0
2026-01-28,Eje Cafetero,E-commerce,Bebidas,Agua saborizada,S. Vargas,8,7200.0,0.0,57600.0,3.5
2026-01-19,Valle del Cauca,E-commerce,Cuidado,Shampoo sólido,M. Torres,21,23000.0,0.0,483000.0,3.1
2025-08-10,Atlántico,Marketplace,Cuidado,Crema corporal,M. Torres,8,17900.0,0.0,143200.0,3.5
2026-01-11,Santander,Distribuidor,Bebidas,Agua saborizada,A. Rojas,11,6000.0,0.0,66000.0,4.8
2026-06-02,Santander,Distribuidor,Snacks,Barra de cereal,S. Vargas,20,9800.0,0.05,186200.0,4.7
2025-09-10,Antioquia,Distribuidor,Cuidado,Crema corporal,C. Ramírez,13,21400.0,0.1,250380.0,4.5
2026-06-23,Eje Cafetero,Tienda física,Bebidas,Té frío 500ml,J. Peña,15,6200.0,0.1,83700.0,4.7
2026-07-04,Antioquia,Tienda física,Café,Café molido 500g,C. Ramírez,20,31900.0,0.1,574200.0,3.0
2026-05-28,Antioquia,Tienda física,Bebidas,Agua saborizada,J. Peña,17,7300.0,0.15,105485.0,4.8
2025-11-23,Eje Cafetero,Tienda física,Bebidas,Jugo natural 1L,A. Rojas,22,9300.0,0.05,194370.0,4.3
2026-01-26,Atlántico,Tienda física,Snacks,Mix de frutos secos,L. Gómez,22,9800.0,0.1,194040.0,3.4
2026-04-01,Valle del Cauca,Distribuidor,Café,Café molido 500g,S. Vargas,19,25600.0,0.1,437760.0,4.4
2026-01-22,Bogotá,E-commerce,Snacks,Mix de frutos secos,D. Mejía,16,13700.0,0.0,219200.0,3.6
2026-01-30,Santander,Distribuidor,Snacks,Chips de plátano,J. Peña,22,8600.0,0.1,170280.0,4.6
2026-04-08,Valle del Cauca,Marketplace,Café,Cápsulas x20,M. Torres,7,28900.0,0.0,202300.0,3.4
2026-05-19,Eje Cafetero,Distribuidor,Cuidado,Jabón artesanal,M. Torres,11,17800.0,0.15,166430.0,3.7
2025-09-22,Antioquia,Tienda física,Café,Cápsulas x20,J. Peña,21,29100.0,0.0,611100.0,4.9
2026-02-10,Eje Cafetero,E-commerce,Snacks,Mix de frutos secos,D. Mejía,17,10200.0,0.0,173400.0,4.4
2026-03-21,Eje Cafetero,Distribuidor,Cuidado,Jabón artesanal,C. Ramírez,19,18100.0,0.0,343900.0,4.3
2025-08-14,Atlántico,Distribuidor,Café,Cápsulas x20,L. Gómez,9,25600.0,0.1,207360.0,
2026-02-15,Valle del Cauca,Tienda física,Snacks,Mix de frutos secos,J. Peña,13,8600.0,0.0,111800.0,
2026-07-02,Atlántico,E-commerce,Bebidas,Jugo natural 1L,L. Gómez,21,8200.0,0.0,172200.0,4.7
2025-12-21,Valle del Cauca,Tienda física,Snacks,Barra de cereal,J. Peña,10,13600.0,0.0,136000.0,4.3
2026-06-08,Santander,Tienda física,Cuidado,Jabón artesanal,D. Mejía,21,21300.0,0.0,447300.0,4.7
2026-02-07,Antioquia,Marketplace,Café,Café en grano 1kg,D. Mejía,28,27300.0,0.0,764400.0,3.0
2025-08-11,Antioquia,Distribuidor,Snacks,Barra de cereal,L. Gómez,1,8300.0,0.0,8300.0,4.3
2025-09-22,Eje Cafetero,Marketplace,Cuidado,Crema corporal,M. Torres,28,17300.0,0.0,484400.0,4.5
2026-07-26,Antioquia,E-commerce,Café,Café molido 500g,C. Ramírez,1,32100.0,0.15,27285.0,4.4
2025-08-31,Bogotá,Tienda física,Bebidas,Té frío 500ml,M. Torres,31,8400.0,0.0,260400.0,3.3
2026-05-10,Eje Cafetero,Tienda física,Snacks,Chips de plátano,C. Ramírez,9,9300.0,0.05,79515.0,3.6
2025-11-25,Bogotá,Distribuidor,Snacks,Chips de plátano,M. Torres,13,14700.0,0.0,191100.0,3.9
2026-03-03,Bogotá,Distribuidor,Bebidas,Jugo natural 1L,L. Gómez,12,8700.0,0.15,88740.0,4.0
2026-05-14,Atlántico,Distribuidor,Bebidas,Agua saborizada,L. Gómez,9,6500.0,0.0,58500.0,4.5
2026-03-04,Bogotá,E-commerce,Snacks,Chips de plátano,S. Vargas,17,13000.0,0.0,221000.0,4.1
2026-02-16,Eje Cafetero,Tienda física,Snacks,Mix de frutos secos,C. Ramírez,22,8200.0,0.15,153340.0,3.7
2026-05-19,Eje Cafetero,Marketplace,Bebidas,Agua saborizada,L. Gómez,19,6700.0,0.0,127300.0,4.9
2025-08-07,Eje Cafetero,Marketplace,Cuidado,Shampoo sólido,D. Mejía,4,21800.0,0.0,87200.0,4.2
2026-02-16,Bogotá,Marketplace,Bebidas,Agua saborizada,A. Rojas,13,9300.0,0.0,120900.0,4.3
2026-01-18,Santander,E-commerce,Café,Cápsulas x20,D. Mejía,24,29700.0,0.05,677160.0,
2026-05-01,Antioquia,E-commerce,Cuidado,Shampoo sólido,J. Peña,8,19200.0,0.1,138240.0,4.0
2026-05-04,Antioquia,E-commerce,Snacks,Barra de cereal,D. Mejía,19,9300.0,0.15,150195.0,4.8
2026-01-18,Atlántico,Tienda física,Cuidado,Crema corporal,J. Peña,22,19000.0,0.15,355300.0,3.6
2026-02-09,Santander,Distribuidor,Bebidas,Agua saborizada,,11,6500.0,0.05,67925.0,3.0
2026-06-27,Antioquia,E-commerce,Cuidado,Shampoo sólido,J. Peña,14,18800.0,0.0,263200.0,3.9
2026-07-11,Valle del Cauca,Distribuidor,Snacks,Chips de plátano,A. Rojas,15,9400.0,0.0,141000.0,3.4
2026-06-05,Eje Cafetero,Distribuidor,Snacks,Barra de cereal,M. Torres,8,10200.0,0.0,81600.0,
2026-03-19,Eje Cafetero,Marketplace,Café,Cápsulas x20,A. Rojas,16,28200.0,0.0,451200.0,4.5
2025-08-29,Valle del Cauca,Tienda física,Cuidado,Crema corporal,L. Gómez,10,20500.0,0.0,205000.0,3.7
2026-06-14,Antioquia,Marketplace,Bebidas,Jugo natural 1L,A. Rojas,16,6900.0,0.15,93840.0,3.6
2026-07-13,Bogotá,Tienda física,Snacks,Barra de cereal,L. Gómez,11,12300.0,0.05,128535.0,4.0
2026-04-18,Santander,Marketplace,Café,Café molido 500g,M. Torres,23,28300.0,0.05,618355.0,4.8
2026-03-20,Antioquia,Tienda física,Cuidado,Crema corporal,M. Torres,9,20300.0,0.15,155295.0,3.7
2025-08-27,Valle del Cauca,Marketplace,Bebidas,Agua saborizada,A. Rojas,14,6200.0,0.0,86800.0,4.6
2025-09-28,Antioquia,Marketplace,Cuidado,Jabón artesanal,M. Torres,10,17400.0,0.15,147900.0,4.4
2026-04-11,Eje Cafetero,Marketplace,Café,Cápsulas x20,D. Mejía,16,28000.0,0.0,448000.0,4.2
2026-01-18,Santander,Tienda física,Bebidas,Té frío 500ml,J. Peña,10,6200.0,0.1,55800.0,3.9
2025-09-20,Valle del Cauca,Distribuidor,Bebidas,Jugo natural 1L,J. Peña,6,6500.0,0.0,39000.0,3.5
2026-02-17,Valle del Cauca,Distribuidor,Cuidado,Shampoo sólido,M. Torres,11,18100.0,0.0,199100.0,4.0
2026-02-14,Atlántico,E-commerce,Cuidado,Shampoo sólido,A. Rojas,5,19900.0,0.15,84575.0,4.3
2026-01-14,Bogotá,Marketplace,Café,Cápsulas x20,C. Ramírez,23,39800.0,0.0,915400.0,3.4
2026-03-19,Eje Cafetero,E-commerce,Bebidas,Té frío 500ml,L. Gómez,17,7200.0,0.15,104040.0,3.2
2025-11-19,Atlántico,Tienda física,Café,Café molido 500g,D. Mejía,5,34500.0,0.0,172500.0,4.1
2025-11-07,Santander,E-commerce,Café,Cápsulas x20,D. Mejía,3,44400.0,0.0,133200.0,3.3
2025-10-27,Antioquia,Tienda física,Snacks,Chips de plátano,D. Mejía,14,9100.0,0.0,127400.0,3.0
2025-09-01,Eje Cafetero,Distribuidor,Cuidado,Jabón artesanal,S. Vargas,11,19100.0,0.0,210100.0,3.1
2025-10-27,Antioquia,Distribuidor,Cuidado,Crema corporal,M. Torres,6,20500.0,0.15,104550.0,3.5
2025-12-17,Antioquia,E-commerce,Bebidas,Agua saborizada,J. Peña,23,9200.0,0.0,211600.0,3.6
2026-07-01,Eje Cafetero,Tienda física,Bebidas,Té frío 500ml,S. Vargas,10,6200.0,0.0,62000.0,3.2
2026-01-24,Bogotá,Distribuidor,Cuidado,Jabón artesanal,A. Rojas,25,27300.0,0.1,614250.0,3.0
2026-04-14,Atlántico,Tienda física,Bebidas,Té frío 500ml,D. Mejía,25,6200.0,0.0,155000.0,3.5
2026-06-01,Antioquia,Marketplace,Café,Café molido 500g,A. Rojas,12,31100.0,0.0,373200.0,4.8
2025-08-23,Valle del Cauca,E-commerce,Café,Café molido 500g,J. Peña,28,35000.0,0.15,833000.0,2.9
2026-01-24,Atlántico,E-commerce,Bebidas,Jugo natural 1L,D. Mejía,10,6600.0,0.0,66000.0,3.0
2026-05-20,Eje Cafetero,Tienda física,Cuidado,Jabón artesanal,L. Gómez,19,20800.0,0.1,355680.0,3.8
2025-08-24,Santander,Tienda física,Café,Cápsulas x20,C. Ramírez,4,28100.0,0.0,112400.0,3.6
2026-07-12,Antioquia,Tienda física,Snacks,Barra de cereal,D. Mejía,19,8800.0,0.15,142120.0,4.6
2026-01-09,Bogotá,Tienda física,Snacks,Barra de cereal,A. Rojas,16,11500.0,0.1,165600.0,3.1
2026-04-03,Santander,Tienda física,Snacks,Mix de frutos secos,M. Torres,11,9200.0,0.0,101200.0,3.4
2026-05-18,Antioquia,E-commerce,Snacks,Mix de frutos secos,D. Mejía,14,11200.0,0.05,148960.0,4.5
2026-05-26,Eje Cafetero,E-commerce,Snacks,Chips de plátano,M. Torres,13,9100.0,0.0,118300.0,4.7
2025-08-22,Santander,Tienda física,Cuidado,Crema corporal,M. Torres,10,17500.0,0.1,157500.0,3.3
2026-06-07,Bogotá,Distribuidor,Café,Café molido 500g,M. Torres,28,40100.0,0.0,1122800.0,4.2
2026-07-27,Valle del Cauca,Tienda física,Snacks,Barra de cereal,J. Peña,16,10200.0,0.0,163200.0,4.9
2026-03-05,Bogotá,E-commerce,Cuidado,Jabón artesanal,S. Vargas,6,24500.0,0.1,132300.0,3.2
2026-01-30,Antioquia,E-commerce,Snacks,Mix de frutos secos,D. Mejía,9,9100.0,0.0,81900.0,4.7
2025-08-26,Valle del Cauca,Tienda física,Cuidado,Shampoo sólido,C. Ramírez,3,20700.0,0.15,52785.0,3.2
2026-06-23,Atlántico,Tienda física,Café,Café en grano 1kg,S. Vargas,3,29300.0,0.05,83505.0,4.5
2026-04-18,Eje Cafetero,Distribuidor,Snacks,Barra de cereal,L. Gómez,1,10100.0,0.15,8585.0,4.6
2026-07-21,Atlántico,Distribuidor,Snacks,Barra de cereal,C. Ramírez,13,9600.0,0.15,106080.0,2.9
2025-12-14,Antioquia,Marketplace,Snacks,Mix de frutos secos,A. Rojas,4,12600.0,0.05,47880.0,4.8
2026-07-23,Eje Cafetero,Marketplace,Café,Café en grano 1kg,L. Gómez,16,31800.0,0.05,483360.0,4.9
2025-12-01,Santander,Marketplace,Bebidas,Agua saborizada,J. Peña,3,9600.0,0.0,28800.0,3.9
2025-08-15,Atlántico,Marketplace,Café,Café en grano 1kg,C. Ramírez,7,27500.0,0.0,192500.0,3.6
2026-04-02,Valle del Cauca,Tienda física,Café,Café en grano 1kg,S. Vargas,9,32100.0,0.0,288900.0,4.8
2026-03-03,Antioquia,Tienda física,Snacks,Mix de frutos secos,M. Torres,3,9000.0,0.0,27000.0,3.6
2025-11-29,Atlántico,Distribuidor,Bebidas,Agua saborizada,D. Mejía,24,9000.0,0.1,194400.0,5.0
2025-11-11,Santander,Tienda física,Snacks,Barra de cereal,A. Rojas,18,13800.0,0.05,235980.0,4.6
2025-12-13,Bogotá,Marketplace,Bebidas,Agua saborizada,S. Vargas,14,10200.0,0.0,142800.0,3.7
2026-04-27,Valle del Cauca,Distribuidor,Bebidas,Jugo natural 1L,A. Rojas,7,6900.0,0.05,45885.0,4.6
2025-09-06,Valle del Cauca,Tienda física,Cuidado,Crema corporal,C. Ramírez,21,17400.0,0.15,310590.0,4.0
2026-03-24,Antioquia,Marketplace,Bebidas,Agua saborizada,M. Torres,20,6100.0,0.0,122000.0,3.2
2026-05-29,Antioquia,Distribuidor,Café,Café en grano 1kg,J. Peña,15,29600.0,0.0,444000.0,4.5
2025-08-20,Atlántico,Tienda física,Cuidado,Shampoo sólido,J. Peña,17,18900.0,0.15,273105.0,4.3
2025-12-27,Santander,Marketplace,Bebidas,Té frío 500ml,J. Peña,4,9700.0,0.1,34920.0,4.8
2025-11-17,Valle del Cauca,E-commerce,Café,Café molido 500g,D. Mejía,7,43500.0,0.05,289275.0,4.9
2026-07-28,Valle del Cauca,Marketplace,Snacks,Barra de cereal,L. Gómez,1,8500.0,0.0,8500.0,3.7
2026-07-21,Atlántico,Distribuidor,Bebidas,Jugo natural 1L,A. Rojas,1,6300.0,0.0,6300.0,3.8
2026-03-04,Bogotá,E-commerce,Snacks,Barra de cereal,L. Gómez,25,12000.0,0.1,270000.0,4.3
2026-07-16,Valle del Cauca,Marketplace,Cuidado,Jabón artesanal,D. Mejía,3,19600.0,0.0,58800.0,4.2
2025-12-17,Bogotá,Distribuidor,Cuidado,Jabón artesanal,J. Peña,25,31700.0,0.0,792500.0,5.0
2025-09-11,Eje Cafetero,Marketplace,Café,Cápsulas x20,,19,31700.0,0.0,602300.0,3.2
2026-06-27,Atlántico,Distribuidor,Café,Café en grano 1kg,D. Mejía,4,28000.0,0.05,106400.0,3.5
2025-11-10,Eje Cafetero,Marketplace,Snacks,Chips de plátano,S. Vargas,6,11300.0,0.0,67800.0,2.9
2026-03-06,Bogotá,E-commerce,Café,Cápsulas x20,M. Torres,1,40200.0,0.05,38190.0,4.1
2025-12-25,Antioquia,E-commerce,Snacks,Mix de frutos secos,D. Mejía,1,15000.0,0.15,12750.0,4.8
2026-02-18,Eje Cafetero,Marketplace,Bebidas,Té frío 500ml,S. Vargas,13,6800.0,0.0,88400.0,2.9
2026-06-11,Antioquia,E-commerce,Bebidas,Agua saborizada,J. Peña,11,7500.0,0.0,82500.0,2.9
2026-04-28,Valle del Cauca,E-commerce,Café,Café molido 500g,D. Mejía,20,27700.0,0.15,470900.0,3.1
2025-12-25,Santander,Tienda física,Café,Café en grano 1kg,J. Peña,26,35100.0,0.0,912600.0,4.2
2026-01-28,Santander,E-commerce,Bebidas,Agua saborizada,J. Peña,17,6800.0,0.0,115600.0,4.6
2026-05-29,Antioquia,Tienda física,Café,Café molido 500g,J. Peña,16,27800.0,0.15,378080.0,4.4
2026-06-02,Atlántico,Marketplace,Café,Café en grano 1kg,D. Mejía,8,26800.0,0.0,214400.0,3.6
2026-05-06,Valle del Cauca,Tienda física,Bebidas,Agua saborizada,S. Vargas,8,6600.0,0.15,44880.0,4.2
2025-11-12,Antioquia,Tienda física,Bebidas,Agua saborizada,D. Mejía,6,8800.0,0.0,52800.0,3.2
2026-04-28,Antioquia,E-commerce,Café,Café en grano 1kg,S. Vargas,14,33500.0,0.0,469000.0,
2025-08-18,Valle del Cauca,E-commerce,Café,Café molido 500g,S. Vargas,9,30900.0,0.15,236385.0,4.4
2026-05-09,Valle del Cauca,E-commerce,Bebidas,Agua saborizada,C. Ramírez,8,7100.0,0.0,56800.0,
2026-07-26,Bogotá,Marketplace,Bebidas,Jugo natural 1L,C. Ramírez,11,8900.0,0.0,97900.0,4.7
2026-02-09,Bogotá,Distribuidor,Cuidado,Crema corporal,D. Mejía,16,26300.0,0.0,420800.0,3.0
2026-05-22,Atlántico,E-commerce,Bebidas,Agua saborizada,C. Ramírez,6,7100.0,0.15,36210.0,4.9
2025-11-13,Atlántico,Marketplace,Bebidas,Agua saborizada,C. Ramírez,21,8900.0,0.0,186900.0,3.0
2026-06-02,Bogotá,Tienda física,Cuidado,Jabón artesanal,M. Torres,26,24100.0,0.0,626600.0,4.8
2026-05-07,Valle del Cauca,Marketplace,Café,Café en grano 1kg,M. Torres,4,26600.0,0.0,106400.0,4.8
